"","pmid","title","year","keyword"
"1744","30960670","Breathable and Flexible Piezoelectric ZnO@PVDF Fibrous Nanogenerator for Wearable Applications.",2018,"wearable"
"1844","30906619","HUMAN-INSPIRED ALGEBRAIC CURVES FOR WEARABLE ROBOT CONTROL.",2018,"wearable"
"1943","30886798","Soft Modular Electronic Blocks (SMEBs): A Strategy for Tailored Wearable Health-Monitoring Systems.",2018,"wearable"
"2042","30886759","Erratum to &quot;Wearable monitors criterion validity for energy expenditure in sedentary and light activities&quot; [J Sport Health Sci 6 (2017) 103-110].",2018,"wearable"
"1170","32550402","Wearable microPosters.",2019,"wearable"
"256","32507153","Efficacy of dance-based paradigms, wearable sensors, and auditory feedback for gait retraining in children: A feasibility study.",2019,"wearable"
"354","32494421","Considering the Need to Expand the Indications for Wearable Defibrillator Therapy.",2019,"wearable"
"454","32490169","An Adaptive Search Algorithm for Detecting Respiratory Artifacts Using a Wireless Passive Wearable Device.",2019,"wearable"
"554","32477706","Mortality and Costs Associated with Wearable Cardioverter-defibrillators after Acute Myocardial Infarction: A Retrospective Cohort Analysis of Medicare Claims Data.",2019,"wearable"
"654","32431955","Evaluation of multi-class support-vector machines strategies and kernel adjustment levels in hand posture recognition by analyzing sEMG signals acquired from a wearable device.",2019,"wearable"
"754","32377175","Wearable Inertial Sensors for Range of Motion Assessment.",2019,"wearable"
"854","32318651","To Mask or Not to Mask? Balancing Privacy with Visual Confirmation Utility in Activity-Oriented Wearable Cameras.",2019,"wearable"
"954","32309056","Recognizing Hemiparetic Ankle Deficits Using Wearable Pressure Sensors.",2019,"wearable"
"1054","32266348","The Measurement of Orthopaedic Surgeon Burnout Using a Validated Wearable Device.",2019,"wearable"
"1171","32214531","CUSTOMIZED WEARABLE SENSOR-BASED INSOLES FOR GAIT RE-TRAINING IN IDIOPATHIC TOE WALKERS.",2019,"wearable"
"1247","32214530","WEARABLE SENSOR-BASED GAIT CLASSIFICATION IN IDIOPATHIC TOE WALKING ADOLESCENTS.",2019,"wearable"
"1346","32197689","Thinking Out of the (Big) Box: A Wearable Near-Infrared Spectroscopy Monitor for the Helicopter Emergency Medical Service.",2019,"wearable"
"1445","32175129","Review of functional materials for potential use as wearable infection sensors in limb prostheses.",2019,"wearable"
"1544","32166280","Role of Wearable Accelerometer Devices in Delirium Studies: A Systematic Review.",2019,"wearable"
"1644","32095772","Multimodal Wearable Sensors to Measure Gait and Voice.",2019,"wearable"
"1745","32095771","Quantification of Motor Function in Huntington Disease Patients Using Wearable Sensor Devices.",2019,"wearable"
"1845","32095764","A Pivotal Study to Validate the Performance of a Novel Wearable Sensor and System for Biometric Monitoring in Clinical and Remote Environments.",2019,"wearable"
"1944","32090755","Mobile and wearable technology for monitoring depressive symptoms in children and adolescents: A scoping review.",2019,"wearable"
"2043","32071522","Correlation between hip osteoarthritis and the level of physical activity as measured by wearable technology and patient-reported questionnaires.",2019,"wearable"
"1172","32591577","Controller synthesis and clinical exploration of wearable gyroscopic actuators to support human balance.",2020,"wearable"
"257","32589065","Objective stress monitoring based on wearable sensors in everyday settings.",2020,"wearable"
"355","32587667","Sensor Type, Axis, and Position-Based Fusion and Feature Selection for Multimodal Human Daily Activity Recognition in Wearable Body Sensor Networks.",2020,"wearable"
"455","32586542","Wearable technology during GI endoscopic procedures with sedation.",2020,"wearable"
"555","32585903","Solid-Contact Ion-Selective Electrodes: Response Mechanisms, Transducer Materials and Wearable Sensors.",2020,"wearable"
"655","32585383","Assessment and Post-Intervention recovery following surgery for Lumbar Disc Herniation based on objective gait metrics from wearable devices using the Gait Posture index: GPi™.",2020,"wearable"
"755","32584050","Manipulating Relative Permittivity for High-Performance Wearable Triboelectric Nanogenerators.",2020,"wearable"
"855","32583061","Correction to: Protected risk stratification with the wearable cardioverter-defibrillator: results from the WEARIT-II-EUROPE registry.",2020,"wearable"
"955","32579536","Smart Supervision of Cardiomyopathy Based on Fuzzy Harris Hawks Optimizer and Wearable Sensing Data Optimization: A New Model.",2020,"wearable"
"1055","32578547","Telemedical Concepts for Heart Failure Patients Treated with a Wearable Cardioverter Defibrillator.",2020,"wearable"
"1173","32577523","Noninvasive, wearable, and tunable electromagnetic multisensing system for continuous glucose monitoring, mimicking vasculature anatomy.",2020,"wearable"
"1248","32575915","Wearable Wheelchair Mobility Performance Measurement in Basketball, Rugby, and Tennis: Lessons for Classification and Training.",2020,"wearable"
"1347","32575764","A Supervised Machine Learning Approach to Detect the On/Off State in Parkinson's Disease Using Wearable Based Gait Signals.",2020,"wearable"
"1446","32575451","Rank Pooling Approach for Wearable Sensor-Based ADLs Recognition.",2020,"wearable"
"1545","32574036","Wearable Triboelectric-Human-Machine-Interface (THMI) Using Robust Nanophotonic Readout.",2020,"wearable"
"1645","32571600","The use of wearable inertial sensors effectively quantify arm asymmetry during gait in children with unilateral spastic cerebral palsy.",2020,"wearable"
"1746","32570662","Preliminary Safety Analysis of a Wearable Clinic for the Early Detection of Psychotic Relapse.",2020,"wearable"
"1846","32568695","Wearable breath monitoring via a hot-film/calorimetric airflow sensing system.",2020,"wearable"
"1945","32564591","3D Dielectric Layer Enabled Highly Sensitive Capacitive Pressure Sensors for Wearable Electronics.",2020,"wearable"
"2044","32561424","Rapid capture and extraction of sweat for regional rate and cytokine composition analysis using a wearable soft microfluidic system.",2020,"wearable"
